player,team,season,matches,runs,balls_faced,fours,sixes,wickets,runs_conceded,balls_bowled,catches,fantasy_points,wins,batting_sr,bowling_econ
Shahid Wasif,Hong Kong,2016,1,4,8,0,0,0,0,0,1,18,0,50.0,0.0
Shahid Wasif,Hong Kong,2016/17,4,47,93,4,2,0,0,0,1,96,2,50.53763440860215,0.0
Shahid Wasif,Hong Kong,2017/18,2,9,37,1,0,0,0,0,0,7,0,24.324324324324326,0.0
Shahnawaz Dhani,Pakistan,2022,2,4,3,0,0,1,69,100,0,65,2,133.33333333333331,4.14
Shahriar Hossain,Bangladesh,2004,1,0,3,0,0,0,0,0,0,-3,0,0.0,0.0
Shahriar Nafees,Bangladesh,2005,4,172,259,20,0,0,0,0,2,300,0,66.40926640926641,0.0
Shahriar Nafees,Bangladesh,2005/06,6,46,84,7,0,0,0,0,2,79,1,54.761904761904766,0.0
Shahriar Nafees,Bangladesh,2006,4,161,220,20,0,0,0,0,1,287,4,73.18181818181819,0.0
Shahriar Nafees,Bangladesh,2006/07,13,366,534,53,2,0,0,0,1,651,7,68.53932584269663,0.0
Shahriar Nafees,Bangladesh,2007,2,39,56,7,0,0,0,0,0,71,0,69.64285714285714,0.0
Shahriar Nafees,Bangladesh,2007/08,6,70,116,9,0,0,0,0,1,115,0,60.3448275862069,0.0
Shahriar Nafees,Bangladesh,2008,2,18,42,2,0,0,0,0,2,38,0,42.857142857142854,0.0
Shahriar Nafees,Bangladesh,2010/11,6,161,200,26,0,0,0,0,0,288,5,80.5,0.0
Shahriar Nafees,Bangladesh,2011,5,144,212,14,0,0,0,0,1,227,0,67.9245283018868,0.0
Shahriar Nafees,Bangladesh,2011/12,4,39,94,5,0,0,0,0,1,60,1,41.48936170212766,0.0
Shahzaib Hasan,Pakistan,2010,2,61,75,7,2,0,0,0,0,113,1,81.33333333333333,0.0
Shahzaib Hasan,Pakistan,2010/11,1,39,43,6,0,0,0,0,0,67,0,90.69767441860465,0.0
Shaiman Anwar,United Arab Emirates,2014,1,22,45,2,1,0,0,0,0,34,1,48.888888888888886,0.0
Shaiman Anwar,United Arab Emirates,2014/15,6,311,351,34,4,0,4,4,1,564,0,88.6039886039886,6.0
Shaiman Anwar,United Arab Emirates,2015/16,1,76,68,12,0,0,0,0,0,150,0,111.76470588235294,0.0
Shaiman Anwar,United Arab Emirates,2016,2,72,89,3,3,0,0,0,2,130,0,80.89887640449437,0.0
Shaiman Anwar,United Arab Emirates,2016/17,4,117,175,13,0,0,0,0,2,199,2,66.85714285714286,0.0
Shaiman Anwar,United Arab Emirates,2017,2,26,35,1,0,0,0,0,0,30,1,74.28571428571429,0.0
Shaiman Anwar,United Arab Emirates,2017/18,7,137,182,12,3,3,120,102,4,355,3,75.27472527472527,7.0588235294117645
Shaiman Anwar,United Arab Emirates,2018,1,3,12,0,0,0,0,0,0,3,1,25.0,0.0
Shaiman Anwar,United Arab Emirates,2018/19,3,98,99,11,2,0,0,0,1,187,1,98.98989898989899,0.0
Shaiman Anwar,United Arab Emirates,2019,3,85,106,7,3,1,10,11,0,171,0,80.18867924528303,5.454545454545455
Shakeel Ahmed,Oman,2024,3,67,94,4,2,4,98,164,0,283,1,71.27659574468085,3.5853658536585367
Shakeel Ahmed,Oman,2024/25,4,2,38,0,0,13,82,238,1,490,4,5.263157894736842,2.0672268907563027
Shakib Al Hasan,Bangladesh,2006,4,88,143,11,0,2,123,209,0,275,4,61.53846153846154,3.531100478468899
Shakib Al Hasan,Bangladesh,2006/07,16,411,686,34,3,12,493,696,1,1207,8,59.91253644314869,4.25
Shakib Al Hasan,Bangladesh,2007,5,72,119,4,0,3,175,193,2,252,0,60.50420168067227,5.440414507772021
Shakib Al Hasan,Bangladesh,2007/08,11,293,419,23,0,8,439,549,1,865,0,69.92840095465394,4.797814207650274
Shakib Al Hasan,Bangladesh,2008,3,53,91,9,0,3,109,160,0,221,0,58.24175824175825,4.0874999999999995
Shakib Al Hasan,Bangladesh,2008/09,4,228,250,23,2,7,109,205,2,689,2,91.2,3.1902439024390246
Shakib Al Hasan,Bangladesh,2009,8,305,277,21,8,8,330,446,2,935,7,110.10830324909749,4.439461883408072
Shakib Al Hasan,Bangladesh,2009/10,15,384,468,36,4,17,536,803,1,1401,4,82.05128205128204,4.004981320049813
Shakib Al Hasan,Bangladesh,2010,7,112,161,11,0,8,330,422,5,557,2,69.56521739130434,4.691943127962086
Shakib Al Hasan,Bangladesh,2010/11,14,511,621,53,1,27,574,739,2,1821,10,82.2866344605475,4.660351826792963
Shakib Al Hasan,Bangladesh,2011,8,285,380,17,2,7,284,372,0,742,2,75.0,4.580645161290323
Shakib Al Hasan,Bangladesh,2011/12,10,374,433,31,4,16,367,582,3,1267,3,86.37413394919169,3.783505154639175
Shakib Al Hasan,Bangladesh,2013,3,53,62,4,0,1,112,126,1,152,1,85.48387096774194,5.333333333333333
Shakib Al Hasan,Bangladesh,2013/14,4,91,81,10,3,4,148,229,0,363,0,112.34567901234568,3.8777292576419216
Shakib Al Hasan,Bangladesh,2014,3,56,66,5,1,6,59,98,0,290,0,84.84848484848484,3.612244897959184
Shakib Al Hasan,Bangladesh,2014/15,10,275,315,26,2,15,387,549,2,1071,7,87.3015873015873,4.229508196721311
Shakib Al Hasan,Bangladesh,2015,9,209,245,20,0,11,317,460,0,776,7,85.3061224489796,4.134782608695652
Shakib Al Hasan,Bangladesh,2015/16,1,16,21,2,0,5,46,61,0,181,1,76.19047619047619,4.524590163934427
Shakib Al Hasan,Bangladesh,2016/17,9,296,322,28,4,9,449,491,2,915,2,91.92546583850931,5.486761710794298
Shakib Al Hasan,Bangladesh,2017,8,207,258,21,1,3,290,327,1,544,3,80.23255813953489,5.321100917431193
Shakib Al Hasan,Bangladesh,2017/18,8,260,341,30,0,10,300,376,1,827,3,76.24633431085044,4.787234042553192
Shakib Al Hasan,Bangladesh,2018,5,207,256,17,0,3,203,271,2,505,3,80.859375,4.4944649446494465
Shakib Al Hasan,Bangladesh,2018/19,3,95,89,10,1,3,104,174,0,302,2,106.74157303370787,3.586206896551724
Shakib Al Hasan,Bangladesh,2019,10,695,727,69,4,8,483,566,5,1608,5,95.59834938101788,5.120141342756184
Shakib Al Hasan,Bangladesh,2020/21,3,113,178,8,0,5,50,133,0,349,3,63.48314606741573,2.255639097744361
Shakib Al Hasan,Bangladesh,2021,6,164,229,14,1,11,244,357,2,698,5,71.61572052401746,4.100840336134453
Shakib Al Hasan,Bangladesh,2021/22,3,95,92,9,3,3,110,175,0,321,2,103.26086956521738,3.7714285714285714
Shakib Al Hasan,Bangladesh,2022/23,8,331,375,32,0,15,307,387,3,1090,4,88.26666666666667,4.75968992248062
Shakib Al Hasan,Bangladesh,2023,6,187,218,23,3,3,202,269,1,533,2,85.77981651376146,4.5055762081784385
Shakib Al Hasan,Bangladesh,2023/24,6,172,210,19,4,6,297,329,2,587,1,81.9047619047619,5.416413373860182
Shamim Hossain,Bangladesh,2023,3,22,38,0,1,0,8,6,1,38,1,57.89473684210527,8.0
Shamsur Rahman,Bangladesh,2013/14,8,254,334,21,9,0,0,0,5,479,3,76.04790419161677,0.0
Shamsur Rahman,Bangladesh,2014,2,12,23,2,0,0,13,6,0,22,0,52.17391304347826,13.0
Shan Masood,Pakistan,2018,1,0,0,0,0,0,0,0,1,8,0,0.0,0.0
Shan Masood,Pakistan,2018/19,5,111,148,12,0,0,0,0,1,180,0,75.0,0.0
Shan Masood,Pakistan,2022/23,1,0,2,0,0,0,0,0,1,5,0,0.0,0.0
Shan Masood,Pakistan,2023,3,52,92,7,0,0,0,0,0,80,2,56.52173913043478,0.0
Shariz Ahmad,Netherlands,2022,2,6,11,0,0,2,68,85,0,92,0,54.54545454545454,4.8
Shariz Ahmad,Netherlands,2022/23,5,56,82,3,0,9,244,244,2,418,1,68.29268292682927,6.0
Shariz Ahmad,Netherlands,2023,3,2,19,0,0,2,91,60,1,74,1,10.526315789473683,9.1
Shariz Ahmad,Netherlands,2023/24,3,26,41,2,0,1,74,78,0,85,1,63.41463414634146,5.6923076923076925
Shariz Ahmad,Netherlands,2024,3,43,87,3,0,3,76,91,4,188,3,49.42528735632184,5.010989010989011
Shariz Ahmad,Netherlands,2024/25,3,26,51,3,0,1,37,37,0,66,1,50.98039215686274,6.0
Sharjeel Khan,Pakistan,2013/14,8,160,192,20,5,0,0,0,2,310,4,83.33333333333334,0.0
Sharjeel Khan,Pakistan,2014,2,9,16,1,0,0,0,0,0,10,0,56.25,0.0
Sharjeel Khan,Pakistan,2016,6,252,162,35,11,0,0,0,1,571,2,155.55555555555557,0.0
Sharjeel Khan,Pakistan,2016/17,8,366,322,46,11,0,0,0,3,722,4,113.66459627329193,0.0
Shayan Jahangir,United States of America,2022/23,4,59,74,6,1,0,0,0,3,131,3,79.72972972972973,0.0
Shayan Jahangir,United States of America,2023,8,279,296,26,6,0,0,0,9,571,2,94.25675675675676,0.0
Shayan Jahangir,United States of America,2024,7,140,174,12,0,0,0,0,3,232,5,80.45977011494253,0.0
Shayan Jahangir,United States of America,2024/25,3,19,39,3,0,0,0,0,0,26,1,48.717948717948715,0.0
Shoaib Akhtar,Pakistan,2002/03,5,72,54,5,4,11,218,288,1,523,2,133.33333333333331,4.541666666666667
Shoaib Akhtar,Pakistan,2003,4,32,44,3,2,4,151,235,1,280,1,72.72727272727273,3.8553191489361702
Shoaib Akhtar,Pakistan,2003/04,10,28,32,1,0,18,373,559,0,720,5,87.5,4.003577817531306
Shoaib Akhtar,Pakistan,2004,7,3,5,0,0,10,194,327,0,412,4,60.0,3.5596330275229358
Shoaib Akhtar,Pakistan,2004/05,4,0,4,0,0,2,98,153,0,111,3,0.0,3.843137254901961
Shoaib Akhtar,Asia XI,2005,2,15,13,0,1,4,49,100,0,186,0,115.38461538461537,2.94
Shoaib Akhtar,ICC World XI,2005/06,1,2,3,0,0,0,57,52,0,23,0,66.66666666666666,6.5769230769230775
Shoaib Akhtar,Pakistan,2005/06,2,3,3,0,0,0,70,103,0,45,1,100.0,4.077669902912621
Shoaib Akhtar,Pakistan,2006,4,12,21,0,1,9,158,226,1,367,2,57.14285714285714,4.1946902654867255
Shoaib Akhtar,Pakistan,2007/08,5,1,3,0,0,11,198,306,0,402,1,33.33333333333333,3.8823529411764706
Shoaib Akhtar,Pakistan,2008/09,2,1,10,0,0,1,84,81,0,53,1,10.0,6.222222222222222
Shoaib Akhtar,Pakistan,2009,4,27,16,4,1,3,144,170,0,193,2,168.75,5.082352941176471
Shoaib Akhtar,Pakistan,2010,8,10,17,1,0,12,317,459,0,501,3,58.82352941176471,4.143790849673203
Shoaib Akhtar,Pakistan,2010/11,11,11,24,0,1,12,484,541,1,520,5,45.83333333333333,5.367837338262476
Shoaib Khan,Oman,2021,2,7,13,1,0,0,0,0,1,22,2,53.84615384615385,0.0
Shoaib Khan,Oman,2021/22,8,344,390,28,8,0,41,48,5,654,3,88.2051282051282,5.125
Shoaib Khan,Oman,2022,6,142,207,14,0,0,0,0,5,266,3,68.59903381642512,0.0
Shoaib Khan,Oman,2023,8,233,285,22,4,0,0,0,2,390,2,81.75438596491227,0.0
Shoaib Khan,Oman,2024,7,117,130,14,2,2,88,98,2,295,2,90.0,5.387755102040817
Shoaib Malik,Pakistan,2002/03,4,89,75,8,1,4,129,195,1,348,4,118.66666666666667,3.9692307692307693
Shoaib Malik,Pakistan,2003,9,160,216,16,1,7,191,366,3,602,5,74.07407407407408,3.1311475409836067
Shoaib Malik,Pakistan,2003/04,13,332,378,22,8,11,512,715,2,1087,7,87.83068783068782,4.2965034965034965
Shoaib Malik,Pakistan,2004,7,99,173,10,0,10,154,282,6,558,4,57.22543352601156,3.276595744680851
Shoaib Malik,Pakistan,2004/05,13,537,691,36,5,9,240,344,4,1193,9,77.71345875542693,4.186046511627906
Shoaib Malik,Pakistan,2005,2,13,28,0,0,2,40,57,0,82,2,46.42857142857143,4.2105263157894735
Shoaib Malik,Pakistan,2005/06,13,500,610,55,4,8,280,352,2,1219,5,81.9672131147541,4.7727272727272725
Shoaib Malik,Pakistan,2006,4,16,41,0,0,0,29,37,3,47,2,39.02439024390244,4.702702702702703
Shoaib Malik,Pakistan,2006/07,15,406,580,31,5,4,224,282,4,848,6,70.0,4.76595744680851
Shoaib Malik,Pakistan,2007/08,20,650,764,46,9,16,551,747,6,1786,14,85.07853403141361,4.42570281124498
Shoaib Malik,Pakistan,2008,7,285,328,31,2,1,108,134,4,618,4,86.89024390243902,4.835820895522389
Shoaib Malik,Pakistan,2008/09,5,160,170,14,2,2,154,202,2,394,3,94.11764705882352,4.574257425742575
Shoaib Malik,Pakistan,2009,8,109,195,7,0,2,156,228,0,284,2,55.8974358974359,4.105263157894737
Shoaib Malik,Pakistan,2009/10,9,283,383,28,2,4,136,191,4,675,2,73.89033942558747,4.272251308900524
Shoaib Malik,Pakistan,2010,2,47,61,3,0,2,40,50,0,129,0,77.04918032786885,4.8
Shoaib Malik,Pakistan,2011,2,16,19,1,0,1,42,36,1,65,2,84.21052631578947,7.0
Shoaib Malik,Pakistan,2011/12,8,49,102,3,0,4,81,182,2,252,6,48.03921568627451,2.6703296703296706
Shoaib Malik,Pakistan,2012,1,0,0,0,0,0,0,0,1,8,0,0.0,0.0
Shoaib Malik,Pakistan,2012/13,8,168,201,16,2,0,32,55,4,310,4,83.5820895522388,3.490909090909091
Shoaib Malik,Pakistan,2013,5,69,116,8,0,1,73,99,1,167,1,59.48275862068966,4.424242424242424
Shoaib Malik,Pakistan,2015,8,339,258,28,12,2,171,201,2,758,5,131.3953488372093,5.104477611940299
Shoaib Malik,Pakistan,2015/16,8,300,339,24,6,8,285,303,4,825,3,88.49557522123894,5.643564356435643
Shoaib Malik,Pakistan,2016,5,180,186,12,5,0,119,103,2,354,2,96.7741935483871,6.932038834951456
Shoaib Malik,Pakistan,2016/17,7,239,275,12,10,2,138,165,5,549,4,86.9090909090909,5.0181818181818185
Shoaib Malik,Pakistan,2017,7,217,228,22,6,0,29,49,2,433,5,95.17543859649122,3.5510204081632657
Shoaib Malik,Pakistan,2017/18,7,210,253,13,7,1,67,90,2,415,3,83.00395256916995,4.466666666666667
Shoaib Malik,Pakistan,2018,8,200,257,10,4,2,126,179,2,433,5,77.82101167315176,4.223463687150838
Shoaib Malik,Pakistan,2018/19,10,255,330,15,2,0,10,6,2,375,2,77.27272727272727,10.0
Shoaib Malik,Pakistan,2019,5,53,52,4,0,2,79,85,2,167,1,101.92307692307692,5.576470588235295
Shoriful Islam,Bangladesh,2021,4,8,7,0,1,6,156,184,0,222,3,114.28571428571428,5.08695652173913
Shoriful Islam,Bangladesh,2021/22,3,2,8,0,0,3,109,118,1,124,2,25.0,5.542372881355932
Shoriful Islam,Bangladesh,2022,4,1,2,0,0,6,170,179,1,226,2,50.0,5.698324022346369
Shoriful Islam,Bangladesh,2023,6,31,43,2,1,9,221,250,0,365,1,72.09302325581395,5.304
Shoriful Islam,Bangladesh,2023/24,13,34,38,3,1,19,610,673,1,774,4,89.47368421052632,5.438335809806834
Shoriful Islam,Bangladesh,2024/25,1,15,8,2,1,0,54,41,0,40,0,187.5,7.902439024390244
Shubman Gill,India,2018/19,2,16,32,2,0,0,0,0,0,22,1,50.0,0.0
Shubman Gill,India,2020/21,2,33,40,3,1,0,0,0,2,71,2,82.5,0.0
Shubman Gill,India,2022,6,450,421,49,6,0,0,0,6,866,6,106.88836104513064,0.0
Shubman Gill,India,2022/23,15,812,765,95,21,0,0,0,9,1619,9,106.14379084967321,0.0
Shubman Gill,India,2023,9,428,498,52,6,0,0,0,6,814,6,85.94377510040161,0.0
Shubman Gill,India,2023/24,11,532,500,54,18,0,11,12,9,1074,10,106.4,5.5
Shubman Gill,India,2024,3,57,95,5,0,0,14,6,2,97,0,60.0,14.0
Shuvagata Hom,Bangladesh,2011,3,70,88,9,0,0,9,12,0,118,2,79.54545454545455,4.5
Shuvagata Hom,Bangladesh,2011/12,1,0,0,0,0,0,0,0,1,8,0,0.0,0.0
Shuvagata Hom,Bangladesh,2016/17,2,0,0,0,0,0,0,0,2,22,1,0.0,0.0
Sikandar Raza,Zimbabwe,2013,8,179,283,17,2,0,0,0,3,311,2,63.25088339222616,0.0
Sikandar Raza,Zimbabwe,2014,6,149,198,24,1,0,17,21,3,305,1,75.25252525252525,4.857142857142857
Sikandar Raza,Zimbabwe,2014/15,9,165,195,20,4,2,209,258,3,462,1,84.61538461538461,4.8604651162790695
Sikandar Raza,Zimbabwe,2015,9,309,293,25,9,4,175,176,5,772,1,105.46075085324232,5.965909090909091
Sikandar Raza,Zimbabwe,2015/16,9,241,305,15,4,4,170,205,3,580,3,79.01639344262294,4.975609756097561
Sikandar Raza,Zimbabwe,2016,2,39,96,3,0,1,27,41,1,93,0,40.625,3.951219512195122
Sikandar Raza,Zimbabwe,2016/17,5,163,212,11,0,0,88,94,1,300,1,76.88679245283019,5.617021276595745
Sikandar Raza,Zimbabwe,2017,7,199,231,20,4,7,296,413,0,678,4,86.14718614718615,4.300242130750606
Sikandar Raza,Zimbabwe,2017/18,9,317,408,24,8,12,347,479,6,1053,3,77.69607843137256,4.346555323590814
Sikandar Raza,Zimbabwe,2018/19,3,96,134,5,3,2,122,161,0,249,0,71.64179104477611,4.546583850931677
Sikandar Raza,Zimbabwe,2019,8,161,167,10,6,4,220,318,2,519,3,96.40718562874252,4.150943396226415
Sikandar Raza,Zimbabwe,2019/20,3,145,141,12,4,0,174,166,2,313,0,102.83687943262412,6.289156626506024
Sikandar Raza,Zimbabwe,2020/21,3,57,53,5,1,2,108,146,1,203,0,107.54716981132076,4.438356164383562
Sikandar Raza,Zimbabwe,2021,5,155,170,14,3,0,110,141,2,324,1,91.17647058823529,4.680851063829787
Sikandar Raza,Zimbabwe,2021/22,3,75,69,6,1,1,55,61,3,188,1,108.69565217391303,5.409836065573771
Sikandar Raza,Zimbabwe,2022,9,425,466,28,14,7,302,384,3,1090,3,91.20171673819742,4.71875
Sikandar Raza,Zimbabwe,2022/23,5,108,116,10,3,6,209,251,0,413,3,93.10344827586206,4.99601593625498
Sikandar Raza,Zimbabwe,2023,7,325,284,28,14,9,248,347,3,984,5,114.43661971830986,4.2881844380403455
Sikandar Raza,Zimbabwe,2023/24,6,65,79,4,1,3,127,198,3,276,0,82.27848101265823,3.8484848484848486
Sikandar Raza,Zimbabwe,2024/25,3,72,99,7,2,4,83,105,0,251,1,72.72727272727273,4.742857142857143
Simandeep Singh,Hong Kong,2017/18,1,0,7,0,0,0,0,0,0,-3,0,0.0,0.0
Simi Singh,Ireland,2017,2,9,23,1,0,0,37,61,2,48,0,39.130434782608695,3.639344262295082
Simi Singh,Ireland,2017/18,4,53,55,2,3,5,64,114,1,264,4,96.36363636363636,3.3684210526315788
Simi Singh,Ireland,2019/20,3,49,81,3,0,6,121,180,1,291,0,60.49382716049383,4.033333333333333
Simi Singh,Ireland,2020,2,25,38,3,0,0,26,35,0,49,0,65.78947368421053,4.457142857142857
Simi Singh,Ireland,2020/21,1,54,59,2,2,5,8,61,0,265,1,91.52542372881356,0.7868852459016394
Simi Singh,Ireland,2021,8,170,217,19,0,9,241,396,0,708,3,78.3410138248848,3.6515151515151514
Simi Singh,Ireland,2022,2,46,44,4,1,2,100,111,0,164,0,104.54545454545455,5.405405405405405
Skhawat Ali,Hong Kong,2008,2,8,26,1,0,0,67,49,0,17,0,30.76923076923077,8.204081632653061
Skhawat Ali,Hong Kong,2014,1,10,34,1,0,0,0,0,0,8,0,29.411764705882355,0.0
Sohag Gazi,Bangladesh,2012/13,7,72,85,11,0,10,239,396,2,589,4,84.70588235294117,3.621212121212121
Sohag Gazi,Bangladesh,2013/14,7,82,82,4,4,8,298,367,1,469,3,100.0,4.871934604904633
Sohag Gazi,Bangladesh,2014,4,28,40,3,0,3,161,176,2,195,0,70.0,5.488636363636364
Sohaib Maqsood,Pakistan,2013/14,13,420,547,31,11,0,18,18,6,720,7,76.78244972577697,6.0
Sohaib Maqsood,Pakistan,2014,3,105,91,10,1,0,0,0,1,185,1,115.38461538461537,0.0
Sohaib Maqsood,Pakistan,2014/15,8,187,225,14,4,1,23,37,2,351,4,83.11111111111111,3.7297297297297294
Sohaib Maqsood,Pakistan,2015/16,1,10,17,1,0,0,0,0,0,14,0,58.82352941176471,0.0
Sohaib Maqsood,Pakistan,2021,3,46,55,3,3,0,0,0,1,84,0,83.63636363636363,0.0
Sohail Khan,Pakistan,2007/08,3,0,0,0,0,4,102,148,0,162,3,0.0,4.135135135135135
Sohail Khan,Pakistan,2008/09,1,4,9,1,0,1,52,60,0,57,0,44.44444444444444,5.2
Sohail Khan,Pakistan,2011,1,0,0,0,0,1,36,54,0,45,1,0.0,4.0
Sohail Khan,Pakistan,2014/15,7,21,43,1,0,12,351,384,2,499,4,48.837209302325576,5.484375
Sohail Khan,Pakistan,2016/17,1,0,0,0,0,1,31,45,1,50,1,0.0,4.133333333333334
Sohail Tanvir,Pakistan,2007/08,16,56,52,4,2,24,539,884,6,1141,12,107.6923076923077,3.658371040723982
Sohail Tanvir,Pakistan,2008,8,79,83,7,0,12,371,441,1,612,5,95.18072289156626,5.0476190476190474
Sohail Tanvir,Pakistan,2008/09,4,27,22,4,0,6,141,202,0,288,3,122.72727272727273,4.188118811881188
Sohail Tanvir,Pakistan,2009,2,20,37,2,0,0,68,79,1,70,0,54.054054054054056,5.1645569620253164
Sohail Tanvir,Pakistan,2010/11,4,50,54,9,0,4,225,219,1,271,2,92.5925925925926,6.164383561643835
Sohail Tanvir,Pakistan,2011,3,17,16,0,1,3,124,178,1,190,3,106.25,4.179775280898876
Sohail Tanvir,Pakistan,2011/12,4,19,26,3,0,4,116,151,0,190,4,73.07692307692307,4.6092715231788075
Sohail Tanvir,Pakistan,2012,6,15,29,1,0,6,245,351,1,323,2,51.724137931034484,4.188034188034188
Sohail Tanvir,Pakistan,2013/14,8,64,101,11,0,6,351,389,2,413,2,63.366336633663366,5.413881748071979
Sohail Tanvir,Pakistan,2014/15,4,52,48,3,3,4,157,194,2,273,1,108.33333333333333,4.855670103092783
Sompal Kami,Nepal,2018,1,27,35,1,1,2,53,64,0,112,0,77.14285714285715,4.96875
Sompal Kami,Nepal,2018/19,3,58,76,6,1,7,100,139,0,356,2,76.31578947368422,4.316546762589928
Sompal Kami,Nepal,2021,5,40,62,3,1,2,152,177,0,178,4,64.51612903225806,5.1525423728813555
Sompal Kami,Nepal,2021/22,6,50,80,3,0,16,278,351,0,592,2,62.5,4.752136752136752
Sompal Kami,Nepal,2022,8,79,135,3,0,12,287,377,2,548,2,58.51851851851851,4.567639257294429
Sompal Kami,Nepal,2022/23,17,93,166,9,1,17,624,761,2,915,12,56.024096385542165,4.919842312746386
Sompal Kami,Nepal,2023,5,139,159,14,2,4,199,203,1,414,2,87.42138364779875,5.881773399014778
Sompal Kami,Nepal,2023/24,5,42,42,3,2,6,157,190,2,323,3,100.0,4.957894736842105
Sompal Kami,Nepal,2024,3,47,84,2,2,2,122,135,2,169,0,55.952380952380956,5.4222222222222225
Sompal Kami,Nepal,2024/25,2,46,27,4,2,4,80,114,0,230,1,170.37037037037038,4.2105263157894735
Soumya Sarkar,Bangladesh,2014/15,6,167,198,24,2,0,18,25,5,357,3,84.34343434343434,4.319999999999999
Soumya Sarkar,Bangladesh,2015,9,497,475,65,12,0,0,0,5,1019,7,104.63157894736842,0.0
Soumya Sarkar,Bangladesh,2016/17,4,49,67,5,1,0,25,24,3,111,1,73.13432835820896,6.25
Soumya Sarkar,Bangladesh,2017,8,187,208,21,3,0,13,12,0,331,3,89.90384615384616,6.5
Soumya Sarkar,Bangladesh,2017/18,1,8,13,1,0,0,0,0,0,12,0,61.53846153846154,0.0
Soumya Sarkar,Bangladesh,2018,2,33,52,1,1,1,19,30,1,89,1,63.46153846153846,3.8
Soumya Sarkar,Bangladesh,2018/19,7,274,250,24,13,0,33,25,4,561,3,109.60000000000001,7.919999999999999
Soumya Sarkar,Bangladesh,2019,13,451,462,53,9,8,193,194,13,1175,5,97.61904761904762,5.969072164948453
Soumya Sarkar,Bangladesh,2020/21,4,40,66,3,1,2,66,77,1,144,1,60.60606060606061,5.142857142857142
Soumya Sarkar,Bangladesh,2023,2,0,2,0,0,0,13,12,1,9,0,0.0,6.5
Soumya Sarkar,Bangladesh,2023/24,6,244,255,33,3,4,119,126,3,657,3,95.68627450980392,5.666666666666667
Soumya Sarkar,Bangladesh,2024/25,3,94,97,9,4,1,30,18,2,213,0,96.90721649484536,10.0
Steven Ryan Taylor,United States of America,2024,1,46,81,5,0,0,23,21,0,77,1,56.79012345679012,6.571428571428571
Subashis Roy,Bangladesh,2016/17,1,1,9,0,0,1,44,61,0,52,0,11.11111111111111,4.327868852459017
Sufiyan Muqeem,Pakistan,2024/25,1,0,1,0,0,4,51,49,0,121,1,0.0,6.244897959183674
Sufyan Mehmood,Oman,2021,1,4,16,0,0,0,7,9,0,7,0,25.0,4.666666666666667
Suhrawadi Shuvo,Bangladesh,2009/10,2,25,24,2,1,1,59,78,0,96,0,104.16666666666667,4.538461538461538
Suhrawadi Shuvo,Bangladesh,2010,2,4,4,0,0,0,84,74,1,34,0,100.0,6.8108108108108105
Suhrawadi Shuvo,Bangladesh,2010/11,9,30,56,3,0,6,263,456,5,437,8,53.57142857142857,3.460526315789474
Suhrawadi Shuvo,Bangladesh,2011,4,39,54,4,0,4,154,147,0,210,0,72.22222222222221,6.285714285714286
Suhrawadi Shuvo,Bangladesh,2011/12,1,0,0,0,0,1,2,18,1,43,1,0.0,0.6666666666666666
Sultan Ahmed,United Arab Emirates,2019,2,18,44,2,0,0,58,72,0,44,0,40.909090909090914,4.833333333333333
Sunzamul Islam,Bangladesh,2017,2,0,0,0,0,2,21,31,1,70,1,0.0,4.064516129032258
Sunzamul Islam,Bangladesh,2017/18,2,19,25,3,0,3,55,122,0,154,2,76.0,2.7049180327868854
Suraj Kumar,Oman,2019,5,87,151,9,0,0,0,0,3,153,3,57.615894039735096,0.0
Suraj Kumar,Oman,2019/20,5,94,101,4,5,0,0,0,6,201,4,93.06930693069307,0.0
Suraj Kumar,Oman,2021,5,120,148,6,5,0,0,0,2,209,3,81.08108108108108,0.0
Suraj Kumar,Oman,2021/22,1,9,19,0,0,0,0,0,2,25,1,47.368421052631575,0.0
Suraj Kumar,Oman,2022,3,19,24,1,1,0,0,0,2,45,3,79.16666666666666,0.0
Suraj Kumar,Oman,2023,2,63,81,5,1,0,0,0,2,117,0,77.77777777777779,0.0
Surya Tamang,Nepal,2023/24,2,10,33,0,0,1,67,93,0,67,2,30.303030303030305,4.32258064516129
Syed Rasel,Bangladesh,2005,1,15,16,2,0,2,37,65,1,110,0,93.75,3.4153846153846152
Syed Rasel,Bangladesh,2005/06,4,9,14,1,0,5,130,199,1,239,1,64.28571428571429,3.919597989949749
Syed Rasel,Bangladesh,2006,4,0,0,0,0,7,115,231,0,312,4,0.0,2.987012987012987
Syed Rasel,Bangladesh,2006/07,11,20,54,2,0,11,354,534,1,550,5,37.03703703703704,3.9775280898876404
Syed Rasel,Bangladesh,2007,5,10,34,0,0,9,206,287,0,368,0,29.411764705882355,4.306620209059234
Syed Rasel,Bangladesh,2007/08,3,0,10,0,0,0,96,127,0,42,0,0.0,4.535433070866142
Syed Rasel,Bangladesh,2008/09,1,7,14,1,0,1,53,63,0,57,0,50.0,5.0476190476190474
Syed Rasel,Bangladesh,2009,7,8,9,0,0,9,327,370,0,374,6,88.88888888888889,5.302702702702703
Syed Rasel,Bangladesh,2009/10,3,7,11,1,0,1,128,139,0,82,0,63.63636363636363,5.525179856115107
Syed Rasel,Bangladesh,2010,2,0,6,0,0,0,80,80,0,20,0,0.0,6.0
T Banton,England,2019/20,2,50,55,7,1,0,0,0,0,90,1,90.9090909090909,0.0
